,Date,BTC_Close,BTC_Volume,S&P500_Close,50MA,100MA,RSI,macd,macdsignal,macdhist,20WMA,21WEMA,8WEMA,ETH_Close,Gold_Close,BTC_Tdy
137,2023-04-07,28044.140625,13837809380.0,4105.02,25171.589609419974,22940.590429769996,59.36441421476088,927.1031331146041,1075.2499230627134,-148.14678994810924,21195.049449000013,22774.976694936307,25283.877434904585,1872.922607,2026.4,27925.859375
138,2023-04-08,27925.859375,10861680497.0,4105.02,25257.637304739976,23054.323300859996,58.24163188711879,861.4149936045906,1032.482937171089,-171.06794356649834,21275.250034935725,22844.583217639873,25376.57855560969,1865.636108,2026.4,27947.794922
139,2023-04-09,27947.794922,9373255556.0,4105.02,25325.281171919978,23167.377832109996,58.39877406112567,801.8830761582321,986.3629649685175,-184.4798888102854,21355.508949557152,22913.545537969065,25466.796673728648,1849.498169,2026.4,28333.050781
140,2023-04-10,28333.050781,12175322951.0,4105.02,25399.116640659977,23284.682480539996,61.163040659120135,776.8356529377743,944.4575025623689,-167.62184962459457,21441.517654914296,22986.78209530732,25567.36699328203,1859.387817,2026.4,29652.980469
141,2023-04-11,29652.980469,19282400094.0,4109.11,25505.623398479976,23415.737324289996,68.80981078435306,853.6523118170408,926.2964644133033,-72.64415259626253,21540.558342692868,23076.86585711398,25710.72185207915,1911.20752,2003.8,30235.058594
142,2023-04-12,30235.058594,20121259843.0,4108.94,25613.74160159998,23551.837109449996,71.47694021250601,950.5416549638503,931.1455025234127,19.396152440437618,21640.88183600001,23173.59819139622,25869.470509690407,1892.189697,2019.0,30139.052734
143,2023-04-13,30139.052734,18651929926.0,4091.95,25727.79558595998,23686.342929759994,70.40752512259225,1007.9611383413903,946.5086296870082,61.452508654382086,21737.512876735727,23267.72595548546,26019.28041229776,1920.682129,2024.9,30399.066406
144,2023-04-14,30399.066406,17487721001.0,4146.22,25852.000039079976,23823.535019599996,71.64488189905319,1062.2030078327261,969.6475053161519,92.55550251657428,21836.045745035728,23364.095421032955,26172.957113831173,2012.634644,2055.3,30485.699219
145,2023-04-15,30485.699219,22659995079.0,4137.64,25982.76417969998,23959.75962898,72.06401176433523,1099.5062011170157,995.6192444763246,103.8869566406911,21935.7875837643,23460.33331019467,26324.281398223062,2101.635498,2015.8,30318.496094
146,2023-04-16,30318.496094,11940685378.0,4137.64,26125.171562519983,24094.577226639994,69.91598213732739,1102.86422347802,1017.0682402766637,85.79598320135631,22034.746261221444,23553.0111856515,26464.42928228541,2092.466797,2015.8,30315.355469
147,2023-04-17,30315.355469,12854816417.0,4137.64,26267.971171899982,24228.211093829996,69.8738519981207,1092.676365231193,1032.1898652675695,60.48649996362337,22133.822893478584,23644.39421650756,26599.549499363115,2120.005859,2015.8,29445.044922
148,2023-04-18,29445.044922,17872186762.0,4151.32,26385.647812519983,24353.110761799995,59.223720611386646,1002.815790317225,1026.3150502775006,-23.499259960275594,22228.306626735728,23722.781388203402,26699.39144401704,2076.24292,2007.0,30397.552734
149,2023-04-19,30397.552734,19480529496.0,4154.87,26523.14144531998,24486.174843829995,65.43348180663699,996.9676349707588,1020.4455672161523,-23.477932245393504,22327.967843250015,23812.981000984437,26829.1514892796,2104.537354,2019.7,28822.679688
150,2023-04-20,28822.679688,24571565421.0,4154.52,26636.647968759975,24602.436093829994,51.47532463359485,855.3933940928073,987.4351325914834,-132.04173849867607,22411.211509550016,23880.679631890052,26899.09984712944,1936.403442,2007.3,28245.988281
151,2023-04-21,28245.988281,21340360360.0,4129.79,26728.636718759975,24710.433046949995,47.48110887806916,688.7214590107324,927.6923978753332,-238.97093886460084,22491.774762892874,23939.670289310456,26946.359090423146,1943.097656,2019.1,27276.910156
152,2023-04-22,27276.910156,20759504330.0,4133.52,26804.665585939973,24803.85318366999,41.63471564979304,472.9839790004371,836.750714100354,-363.7667350999169,22564.547977178587,23984.7681253468,26957.95737342584,1849.999878,1990.5,27817.5
153,2023-04-23,27817.5,13125734602.0,4133.52,26913.761992179974,24893.332304759995,45.65468770303404,341.6927331690058,737.7391179140843,-396.0463847450785,22642.471289121444,24036.5617993286,26988.116763831953,1874.228638,1990.5,27591.384766
154,2023-04-24,27591.384766,12785446832.0,4133.52,27018.522695319978,24970.15041022999,44.2808635915614,216.89760471225236,633.5708152737179,-416.67321056146557,22717.191992250013,24084.59994752686,27009.284062153638,1862.062012,1990.5,27525.339844
155,2023-04-25,27525.339844,17703288330.0,4137.04,27120.319218759978,25035.640820389992,43.86565657490644,111.38333530924501,529.1333192808233,-417.74998397157833,22792.55280419287,24131.096432614337,27027.3912825693,1842.757446,1999.8,28307.597656
156,2023-04-26,28307.597656,17733373139.0,4071.63,27237.87601561998,25109.90880866999,49.86229931716605,89.84846724353338,441.27634887336535,-351.427881629832,22872.6820452643,24187.535638335765,27072.310804444063,1866.753662,2004.5,28422.701172
157,2023-04-27,28422.701172,31854242019.0,4055.99,27361.934648439983,25182.439492259986,50.696896946918976,81.13455231747866,369.247989562188,-288.11343724470936,22955.357575400012,24244.767605006902,27119.69292260392,1866.564209,1996.0,29473.787109
158,2023-04-28,29473.787109,27153445027.0,4135.35,27517.04878905998,25265.562168039985,57.6324404627419,157.23011192450576,326.84441403465155,-169.6143021101458,23042.78837897144,24315.430030736537,27202.29271861782,1908.786377,1999.0,29340.261719
159,2023-04-29,29340.261719,17544464887.0,4169.48,27696.593593759982,25352.07697272999,56.54424977186896,204.40574589668176,302.3566804070576,-97.95093451037582,23129.982017364295,24383.333161659015,27277.30917477158,1892.512817,1999.1,29248.488281
160,2023-04-30,29248.488281,10662634333.0,4169.48,27877.81847655998,25433.693925849988,55.76489231754363,231.71634445725795,288.22861321709763,-56.512268759839685,23216.55175787858,24449.07850110957,27346.47335393749,1908.916992,1999.1,29268.806641
161,2023-05-01,29268.806641,14652199272.0,4169.48,28050.546406259982,25499.61646491998,55.90978511440711,252.09373279437932,281.001637132554,-28.90790433817466,23303.441852750006,24514.209962459438,27413.923644711613,1876.924316,1999.1,28091.568359
162,2023-05-02,28091.568359,18655599976.0,4167.87,28169.09878905998,25552.755898509986,46.422015909578604,171.27531389275828,259.0563724845948,-87.78105859183654,23381.192787457152,24562.55264349377,27437.700652230502,1831.954834,1992.2,28680.537109
163,2023-05-03,28680.537109,16432924527.0,4119.58,28258.75886717998,25612.35710943999,50.910289468423855,152.98744650381923,237.8425872884397,-84.85514078462046,23459.044349957152,24618.201082216827,27481.308948959257,1870.789307,2023.3,29006.308594
164,2023-05-04,29006.308594,19122972518.0,4090.75,28343.96355467998,25673.07587896999,53.24343099749904,162.9033674782513,222.854743326402,-59.95137584815069,23538.977622835722,24677.49983237606,27534.81770843437,1904.651855,2037.0,28847.710938
165,2023-05-05,28847.710938,15548678514.0,4061.22,28433.39855467998,25735.18830084999,51.94894974570716,156.16413793425454,209.51662224797252,-53.35248431371798,23620.997949292865,24733.854036506113,27580.884137541936,1877.704102,2055.7,29534.384766
166,2023-05-06,29534.384766,17936566518.0,4136.25,28523.030468739984,25799.35355475999,56.841491825199554,203.88186587631571,208.38967097364116,-4.507805097325445,23713.04723780001,24798.726073391164,27649.42801924222,1995.060913,2024.8,28904.623047
167,2023-05-07,28904.623047,15913866714.0,4136.25,28552.644335919987,25858.072011789987,51.647606776460265,188.70670800896914,204.45307838070676,-15.746370371737612,23799.543889585722,24854.21116762912,27693.469950040737,1900.221802,2024.8,28454.978516
168,2023-05-08,28454.978516,11301355486.0,4136.25,28582.42632811999,25911.834511789988,48.25709117555632,138.79775611849618,191.32201392826465,-52.52425780976847,23883.093903535722,24902.87018585035,27720.189548846323,1873.076416,2024.8,27694.273438
169,2023-05-09,27694.273438,19122903752.0,4138.12,28575.53828125999,25958.466347729987,43.101912004345216,37.430533957944135,160.54371793420054,-123.11318397625641,23963.483858892865,24940.591851419937,27719.280211623645,1849.042725,2033.2,27658.775391
170,2023-05-10,27658.775391,14128593256.0,4119.17,28573.369062519992,25997.308437579988,42.87175367272582,-45.24654167164044,119.38566601303233,-164.63220768467278,24040.287221057148,24977.324061414263,27717.15723546141,1848.603149,2042.9,27621.755859
171,2023-05-11,27621.755859,20656025026.0,4137.64,28562.28785157999,26045.12460944999,42.61618016594445,-112.45952323132224,73.01662816416142,-185.47615139548367,24117.460226078576,25013.059626246504,27713.809818743466,1842.401489,2037.1,27000.789063
172,2023-05-12,27000.789063,16724343943.0,4130.62,28556.154882839986,26083.739668049988,38.47309512832012,-213.3734893965302,15.738604652023085,-229.11209404855327,24190.10627797858,25039.92083485128,27688.791546612116,1796.490601,2020.5,26804.990234
173,2023-05-13,26804.990234,19313599897.0,4124.08,28525.57523439999,26114.551875079993,37.24359845438512,-305.62481119096265,-48.534078516574056,-257.0907326743886,24261.592257328582,25063.773124028965,27657.780974239762,1808.019775,2019.8,26784.078125
174,2023-05-14,26784.078125,9999171605.0,4124.08,28511.39109377999,26147.67394538999,37.10720269265666,-376.08678640664584,-114.04462009458842,-262.0421663120574,24332.565987800008,25087.020488906954,27627.12473391556,1796.114868,2019.8,26930.638672
175,2023-05-15,26930.638672,10014858959.0,4124.08,28500.10972659999,26182.48710944999,38.7988610969841,-415.3147086935023,-174.2986378143712,-241.01607087913112,24404.62779025715,25111.934248137943,27602.686626479925,1800.500977,2019.8,27192.693359
176,2023-05-16,27192.693359,14413231792.0,4136.28,28484.07699221999,26221.09556647999,41.8125645365534,-420.41125729211126,-223.52116170991923,-196.89009558219203,24478.005566478576,25140.052614500943,27588.30089779642,1817.549927,2022.7,27036.650391
177,2023-05-17,27036.650391,12732238816.0,4109.9,28482.01222659999,26261.905410229992,40.53264431325082,-432.0611403104813,-265.22915743003165,-166.83198288044963,24551.716113357146,25165.682314183363,27568.944739663213,1824.12146,1993.0,27398.802734
178,2023-05-18,27398.802734,15140006925.0,4158.77,28484.62566409999,26308.292343819994,44.759030409180895,-407.3751222615101,-293.65835039632736,-113.71677186518275,24629.189188128577,25195.85961715386,27562.97484472766,1821.859619,1984.9,26832.208984
179,2023-05-19,26832.208984,15222938600.0,4198.05,28454.30101565999,26343.971523499997,39.972537460326805,-428.5901352173132,-320.64470736052454,-107.94542785678868,24701.973953750006,25217.972446435564,27537.333937333708,1801.728516,1959.8,26890.128906
180,2023-05-20,26890.128906,11258983301.0,4191.98,28431.43234377999,26383.478828179996,40.67100244007772,-435.7069734109755,-343.65716057061474,-92.04981284036074,24775.456403521435,25240.569155348596,27514.624988865857,1812.589478,1981.6,27129.585938
181,2023-05-21,27129.585938,7044911360.0,4191.98,28404.454375039986,26436.584296929996,43.59320543536862,-417.2155366976258,-358.3688357960169,-58.84670090160887,24851.042759550008,25266.09640916821,27501.114846730212,1820.478027,1981.6,26753.826172
182,2023-05-22,26753.826172,8647416921.0,4191.98,28371.310195359987,26487.610722709993,40.24350097861365,-427.94848884873136,-372.2847664065598,-55.66372244217155,24923.39094593572,25286.200865422696,27474.89419147652,1804.531372,1981.6,26851.277344
183,2023-05-23,26851.277344,11056770492.0,4192.63,28344.349570359987,26537.414746149992,41.498988881665966,-423.7067084218361,-382.56915480961504,-41.13755361222104,24995.98242194286,25307.35054756563,27453.01289858261,1817.53479,1977.2,27225.726563
184,2023-05-24,27225.726563,13697203143.0,4145.58,28333.059687559988,26591.789980529993,46.17823480184098,-385.68421673213743,-383.1921671941195,-2.492049538017909,25071.31005866429,25333.274547774203,27445.03793943936,1854.380615,1974.5,26334.818359
185,2023-05-25,26334.818359,16299104428.0,4115.24,28296.39425785998,26637.057148489996,38.323937538386126,-422.56885385579517,-391.0675045264546,-31.50134932934054,25138.96420207858,25346.808923601577,27406.082866441488,1800.099976,1964.6,26476.207031
186,2023-05-26,26476.207031,13851122697.0,4151.28,28262.35871097998,26679.61117191999,40.066178877642486,-435.3726059286819,-399.9285248069001,-35.44408112178178,25207.81756424286,25362.071060188042,27373.455644145295,1805.953735,1943.7,26719.291016
187,2023-05-27,26719.291016,12711619225.0,4205.45,28235.861718799984,26703.725664109992,43.0450359902028,-421.05120939400877,-404.15306172432184,-16.89814766968692,25277.584151857147,25380.411870401716,27350.50249929809,1828.689697,1944.3,26868.353516
188,2023-05-28,26868.353516,7892015141.0,4205.45,28214.711601619987,26736.17445317999,44.85504294692802,-393.1414120019508,-401.9507317798476,8.809319777896803,25348.39326179286,25400.51918993683,27333.58499111219,1831.118286,1944.3,28085.646484
189,2023-05-29,28085.646484,14545229578.0,4205.45,28217.468632859982,26771.37490238999,56.90069523919799,-269.68852586285357,-375.4982905964488,105.80976473359522,25426.925418600003,25436.804693910657,27359.973113669657,1910.914185,1944.3,27745.884766
190,2023-05-30,27745.884766,15181308984.0,4205.45,28205.725312559985,26802.42097660999,53.39488663291899,-196.99630453036661,-339.79789338323235,142.80158885286573,25502.2777763,25468.00847866862,27373.513873400545,1893.078125,1944.3,27702.349609
191,2023-05-31,27702.349609,13251081851.0,4205.52,28166.712695359984,26836.16804691999,52.944750484814875,-141.27162735499587,-300.09264017758505,158.82101282258918,25575.535323728574,25498.202277727152,27385.05196938649,1901.026611,1977.1,27219.658203
192,2023-06-01,27219.658203,15656371534.0,4179.83,28106.40468753998,26860.07314456999,48.102715222653465,-134.50805651554765,-266.97572344517755,132.4676669296299,25641.85505029286,25521.465195636243,27379.24867933784,1874.130493,1982.1,26819.972656
193,2023-06-02,26819.972656,14678970415.0,4221.02,28040.02308597998,26883.90933596999,44.47560720903246,-159.55985454714028,-245.4925496655701,85.93269511842982,25698.643512900006,25539.012593749267,27359.624959220724,1862.201416,1995.5,27249.589844
194,2023-06-03,27249.589844,14837415000.0,4282.37,27977.033554739985,26914.51679690999,48.93298323526738,-143.09752912405747,-225.01354555726758,81.9160164332101,25751.072195935718,25562.128502536438,27355.76407798491,1907.256592,1969.6,27075.128906
195,2023-06-04,27075.128906,8385597470.0,4282.37,27908.822148479983,26945.793164089988,47.27334649432146,-142.4860666059867,-208.5080497670114,66.0219831610247,25794.635267921432,25582.574453934594,27345.917229845087,1892.412476,1969.6,27119.066406
196,2023-06-05,27119.066406,9360912318.0,4282.37,27844.83355471998,26985.002558619984,47.75394966766509,-136.87824193677443,-194.18208820096402,57.30384626418959,25839.19432205,25603.337858692234,27337.957551815434,1890.51355,1969.6,25760.097656
197,2023-06-06,25760.097656,21513292646.0,4273.79,27753.728398459978,27010.849785179984,36.63209935862057,-239.33254463825506,-203.21217948842224,-36.12036514983282,25871.983356642857,25605.456234331527,27282.594046699105,1811.828369,1974.3,27238.783203
198,2023-06-07,27238.783203,21929670693.0,4283.85,27709.603164079977,27047.62548829999,50.21806625264923,-198.91775189852342,-202.35329397044248,3.435542071919059,25915.39238287143,25627.528220394615,27281.056824113173,1884.494873,1981.5,26345.998047
199,2023-06-08,26345.998047,19530045082.0,4267.52,27628.57207033998,27075.856757829984,44.07395497790694,-236.20620020900606,-209.1238752181552,-27.08232499085085,25955.80107427857,25637.2372721055,27248.247744214466,1832.395996,1958.4,26508.216797
200,2023-06-09,26508.216797,11904824295.0,4293.93,27582.28281251998,27109.465390639984,45.381561682479365,-249.78846084874021,-217.2567923442722,-32.531668504468,25994.525530192856,25649.007265685155,27222.28174606659,1846.30188,1978.6,26480.375
201,2023-06-10,26480.375,11015551640.0,4298.86,27546.970546899982,27137.803632829986,45.186284921643214,-259.80423904968484,-225.76628168535473,-34.03795736433011,26021.695689235712,25660.24196479752,27196.24993041513,1840.22522,1977.2,25851.240234
202,2023-06-11,25851.240234,19872933189.0,4298.86,27518.457148459984,27161.56136719999,40.90317471925778,-314.87801539458815,-243.5886284272014,-71.28938696738675,26043.65008376428,25662.823022489443,27149.0566077339,1752.384766,1977.2,25940.167969
203,2023-06-12,25940.167969,10732609603.0,4298.86,27480.910507839984,27197.33625000999,41.74374380413226,-347.34468164322243,-264.3398390704056,-83.00484257281681,26066.648311999998,25666.57092717202,27106.639462515166,1753.415283,1977.2,25902.5
204,2023-06-13,25902.5,11677889997.0,4338.93,27447.13281251998,27232.827753919988,41.47464510552067,-371.82803669678833,-285.83747859568217,-85.99055810110616,26087.84880027857,25669.75915788591,27064.388955058494,1742.528687,1969.7,25918.728516
205,2023-06-14,25918.728516,14143474486.0,4369.01,27415.00058595998,27267.65990235999,41.64917045757941,-385.47821346301134,-305.765625569148,-79.71258789386332,26111.293512892855,25673.123608671234,27024.190343161703,1739.037598,1958.6,25124.675781
206,2023-06-15,25124.675781,14265717766.0,4372.59,27351.342148459982,27294.609082039984,35.99339115545338,-455.12312040562756,-335.63712453644393,-119.48599586918363,26125.627915792855,25665.71215154054,26957.540709401645,1650.519287,1968.9,25576.394531
207,2023-06-16,25576.394531,15837384409.0,4425.84,27294.41601563998,27328.175332039988,40.909350860886605,-468.4670860113147,-362.2031168314181,-106.2639691798966,26143.79660998571,25664.505156668372,26909.07943998404,1665.519775,1970.7,26327.462891
208,2023-06-17,26327.462891,16324646965.0,4409.59,27231.489531279985,27374.26916016998,48.053287539970974,-413.6688185398598,-372.4962571731064,-41.17256136675337,26167.001855521426,25673.46404497015,26888.671841774074,1716.668823,1971.2,26510.675781
209,2023-06-18,26510.675781,11090276850.0,4409.59,27174.897812519983,27435.74570313998,49.6523280670646,-351.4062551529387,-368.27825676907287,16.872001616134185,26191.85604078571,25684.77771707866,26875.40882209779,1727.204102,1971.2,26336.212891
210,2023-06-19,26336.212891,9565695129.0,4409.59,27116.652304719984,27497.23539063998,48.13291693121554,-312.53768241215585,-357.13014189768944,44.592459485533595,26210.15351567857,25693.580895104624,26856.489666620673,1720.577515,1971.2,26851.029297
211,2023-06-20,26851.029297,12826986222.0,4409.59,27068.296757839984,27559.421582049978,52.72973895024613,-237.45543853362324,-333.1952012248762,95.73976269125296,26238.80273442857,25709.22208972483,26856.29807470416,1737.659424,1971.2,28327.488281
212,2023-06-21,28327.488281,22211859147.0,4388.71,27073.015156279984,27621.056972669976,62.8882671285113,-58.14406995034369,-278.1849749699697,220.040905019626,26275.861342128566,25744.6040652826,26907.918783696994,1792.119995,1947.7,30027.296875
213,2023-06-22,30027.296875,33346760979.0,4365.69,27099.950351599986,27679.354609389975,70.69611449656715,218.60192227815423,-178.82759552034491,397.42951779849915,26320.886537442853,25802.478292440945,27017.37064654973,1891.007202,1944.9,29912.28125
214,2023-06-23,29912.28125,20653160491.0,4381.89,27118.069804719984,27731.016679699977,69.62865938464586,423.75947975315285,-58.310180465645374,482.0696602187982,26366.889467128567,25858.016170245795,27118.946457197108,1872.942993,1923.7,30695.46875
215,2023-06-24,30695.46875,24115570085.0,4348.33,27155.024960959985,27794.211757819972,72.65630389712906,642.1427856979171,81.78041276706713,560.36237293085,26418.647656299996,25923.387151053284,27244.438467470893,1892.862061,1929.6,30548.695313
216,2023-06-25,30548.695313,12147822496.0,4348.33,27175.311171899983,27849.170820319974,71.2233580910735,794.2145285925544,224.2672359321646,569.9472926603898,26470.19656813571,25985.891315403915,27360.377304156125,1876.059692,1929.6,30480.261719
217,2023-06-26,30480.261719,12703464114.0,4348.33,27206.823945339984,27879.734140629975,70.52495548163652,898.8490885630818,359.18360645834804,539.6654821047337,26523.9436803,26046.626050587645,27469.84693274714,1900.506104,1929.6,30271.130859
218,2023-06-27,30271.130859,16493186997.0,4328.82,27243.14699219998,27912.786660159974,68.32017264169724,953.9016343113544,478.1272120289493,475.7744222824051,26577.593833757142,26103.71395340403,27568.137596826185,1859.432861,1933.8,30688.164063
219,2023-06-28,30688.164063,16428827944.0,4378.41,27303.02480469998,27939.281542979978,70.31324438238101,1019.4309028456228,586.387950192284,433.0429526533387,26630.621498378572,26165.665981912083,27677.61220967439,1889.703369,1923.8,30086.246094
220,2023-06-29,30086.246094,14571500779.0,4376.86,27351.57421875998,27962.471640639975,64.04985208982455,1011.137803425514,671.33792083893,339.799882586584,26681.67041020714,26218.646794237597,27762.12567929985,1827.971191,1922.2,30445.351563
221,2023-06-30,30445.351563,13180860821.0,4396.44,27408.04613283998,27985.16699220998,65.99598318753453,1021.7640130487853,741.4231392809011,280.3408737678842,26743.286928064288,26275.7644262479,27856.273955920908,1852.227295,1917.9,30477.251953
222,2023-07-01,30477.251953,26387306197.0,4450.38,27477.57539063998,28016.86513673998,66.17117627428308,1020.9901170778576,797.3365348402924,223.65358223756516,26806.330273485717,26332.541284717525,27948.238096169298,1933.188965,1929.4,30590.078125
223,2023-07-02,30590.078125,9086606733.0,4450.38,27553.277148459983,28039.42619142998,66.8222530102826,1017.7489517094364,841.4190182141213,176.32993349531512,26868.610295807146,26390.075566342963,28040.93423753178,1924.565918,1929.4,30620.769531
224,2023-07-03,30620.769531,10533418042.0,4450.38,27630.010976579983,28070.70103517998,67.00826547344994,1006.0596157688233,874.3471377250617,131.71247804376162,26931.70005585,26447.247106405895,28131.4547741447,1937.438354,1929.4,31156.439453
225,2023-07-04,31156.439453,15271884873.0,4455.59,27714.52699219998,28107.318359399982,70.15350451336363,1028.1677410373595,905.1112583875213,123.05648264983824,26998.47389792143,26510.88484081933,28237.594587437867,1955.38916,1929.5,30777.582031
226,2023-07-05,30777.582031,12810828427.0,4455.59,27786.22476563998,28135.15087892998,65.40432894919707,1003.5496660194076,924.7989399138985,78.7507261055091,27059.593736085713,26568.542910956905,28326.716953878644,1936.633545,1929.5,30514.166016
227,2023-07-06,30514.166016,12481622280.0,4446.82,27855.77507813998,28168.89365236998,62.248947102815244,951.8122936148065,930.2016106540801,21.61068296072642,27103.924623364288,26621.862142106136,28403.46955254957,1910.588013,1927.1,29909.337891
228,2023-07-07,29909.337891,21129219509.0,4411.59,27905.985781279986,28195.305722689976,55.61445611033896,852.1820540543376,914.5976993341317,-62.415645279794035,27148.82364680714,26666.287490064162,28456.307038109233,1848.636475,1915.4,30342.265625
229,2023-07-08,30342.265625,13384770155.0,4398.95,27976.186914099984,28215.243964879977,58.984185693143644,798.9482433895319,891.4678081452117,-92.51956475567988,27190.085532964284,26715.962870265997,28522.48102361417,1870.602539,1932.5,30292.541016
230,2023-07-09,30292.541016,7509378699.0,4398.95,28044.23515629999,28237.833750039976,58.43544081322262,744.1693831092489,862.0081231380192,-117.8387400287703,27230.451702049995,26764.29500737051,28584.58839176806,1865.539551,1932.5,30171.234375
231,2023-07-10,30171.234375,7903327692.0,4398.95,28105.06812503999,28254.761250039977,57.04125127206774,683.0940268200357,826.2253038744225,-143.13127705438683,27272.19164345714,26810.33472855469,28640.26018065339,1863.009766,1932.5,30414.470703
232,2023-07-11,30414.470703,14828209155.0,4409.53,28178.281015659988,28274.79560550998,59.14603857431037,646.8618846467762,790.3526200288932,-143.490735382117,27312.086802492853,26859.039268749897,28702.51318143748,1880.556396,1931.0,30620.951172
233,2023-07-12,30620.951172,12151839152.0,4439.26,28253.67449221999,28299.012031289978,60.897483644366154,627.5746097059382,757.7970179643022,-130.222408258364,27356.26250003571,26909.875916091114,28769.826795141427,1878.33606,1937.1,30391.646484
234,2023-07-13,30391.646484,14805659717.0,4472.16,28316.99289063999,28325.026289099977,57.92742379779835,587.019537593249,723.6415218900916,-136.62198429684258,27400.568233849997,26956.926869711504,28826.732749136467,1872.11377,1961.7,31476.048828
235,2023-07-14,31476.048828,23686079548.0,4510.04,28419.81750001999,28358.10587893998,66.29843802407859,635.0609696463471,705.9254114413427,-70.86444179499563,27454.343638421426,27017.99608536405,28919.691208043958,2006.511475,1963.8,30334.068359
236,2023-07-15,30334.068359,20917902660.0,4505.42,28496.97472657999,28379.66671877998,54.09255091517985,574.3649491449687,679.6133189820679,-105.24836983709918,27505.314648464282,27062.807872845617,28969.318476498556,1939.347046,1964.4,30295.806641
237,2023-07-16,30295.806641,8011667756.0,4505.42,28568.50503907999,28402.18337893998,53.73559173014395,517.2134006023516,647.1333353061246,-129.91993470377304,27556.174874471424,27106.497045388245,29015.861920867028,1931.466553,1964.4,30249.132813
238,2023-07-17,30249.132813,8516564470.0,4505.42,28636.120625019987,28425.416113319978,53.27375544633984,462.8191081931509,610.2704898835299,-147.45138169037898,27603.94573105714,27148.965096301916,29059.134583748888,1923.681885,1964.4,30145.888672
239,2023-07-18,30145.888672,13240156074.0,4522.79,28677.32546877999,28447.397050819978,52.20491209450652,406.6922056481271,569.5548330364493,-162.86262738832215,27651.252999471424,27189.46406354108,29097.266306143665,1911.646118,1956.4,29856.5625
240,2023-07-19,29856.5625,13138897269.0,4554.98,28719.539023459987,28462.63216800998,49.22441760505231,335.00331721943076,522.6445298730456,-187.64121265361484,27699.17592078571,27225.505934304038,29123.90827785792,1897.599243,1980.8,29913.923828
241,2023-07-20,29913.923828,12128602812.0,4565.72,28763.77050783999,28465.24160159998,49.83590303402536,279.59494000356426,474.03461189914935,-194.4396718955851,27743.942871121428,27261.835905840468,29151.628121722555,1889.007935,1980.8,29792.015625
242,2023-07-21,29792.015625,14655207121.0,4534.87,28815.217656279987,28460.81117190998,48.49911236625042,223.27268023610668,423.8822255665408,-200.60954533043412,27789.061077035713,27296.027523666948,29174.09785867966,1890.969116,1970.9,29908.744141
243,2023-07-22,29908.744141,10972789818.0,4536.34,28876.993085979993,28458.50808597998,49.88527796600694,185.91281211930982,376.2883428770946,-190.37553075778476,27842.961537414285,27331.33450498226,29199.874921217215,1892.080078,1966.6,29771.802734
244,2023-07-23,29771.802734,7873300598.0,4536.34,28927.437343779988,28452.23544925998,48.24471591714355,143.59949480706928,329.7505732630895,-186.15107845602023,27895.950488307142,27364.313805374393,29219.942563770997,1864.912354,1966.6,30084.539063
245,2023-07-24,30084.539063,9220145050.0,4536.34,28987.625546919986,28448.22384769998,52.11751673618803,133.75920127973586,290.55229886641877,-156.7930975866829,27950.586383957143,27401.073606153117,29250.27928304219,1889.19165,1966.6,29176.916016
246,2023-07-25,29176.916016,15395817395.0,4554.64,29028.78253911999,28436.808046919978,42.23892225610923,52.122270108407974,242.8662931148166,-190.74402300640864,27998.780371121426,27425.07147655645,29247.70513332141,1850.002075,1962.2,29227.390625
247,2023-07-26,29227.390625,10266772793.0,4567.46,29098.12839849999,28425.928398479977,42.88725301141545,-8.405809950134426,192.6118725018264,-201.01768245196084,28048.83480750714,27449.42714072461,29246.992343555747,1857.741943,1963.7,29354.972656
248,2023-07-27,29354.972656,13497554655.0,4566.75,29140.45218755999,28425.02767581998,44.5805183822506,-45.55481823588707,144.9785343542837,-190.53335259017078,28103.38404020714,27475.1777557959,29250.781126448528,1872.159912,1970.1,29210.689453
249,2023-07-28,29210.689453,10770779217.0,4537.41,29197.74601567999,28413.15904300998,43.026904729336465,-85.65079455964224,98.85266857149853,-184.50346313114076,28166.58166855714,27498.630616568928,29249.374401064368,1860.357178,1945.7,29319.246094
250,2023-07-29,29319.246094,11218474952.0,4582.23,29253.96660161999,28418.12470706998,44.5914915923507,-107.42915456760238,57.59630394367834,-165.02545851128073,28231.810253935713,27523.233528426103,29251.826039412987,1874.744873,1960.4,29356.917969
251,2023-07-30,29356.917969,6481775959.0,4582.23,29311.49746099999,28429.23400394998,45.15437362805561,-120.26254455027811,22.02453424488705,-142.28707879516514,28294.128166885715,27548.013047893317,29255.513475538846,1881.068848,1960.4,29275.308594
252,2023-07-31,29275.308594,8678454527.0,4582.23,29379.978828199994,28449.217988329983,44.10899035889725,-135.45683106604702,-9.471738817299762,-125.98509224874725,28344.923590992857,27571.35487959746,29256.208041098886,1861.643799,1960.4,29230.111328
253,2023-08-01,29230.111328,11656781982.0,4588.96,29445.77769537999,28463.344101609982,43.50822636090123,-149.4229989166779,-37.46199083717539,-111.9610080795025,28380.8705776,27593.770507278576,29255.292366955066,1856.162354,2009.2,29675.732422
254,2023-08-02,29675.732422,18272392391.0,4576.73,29521.242343819995,28484.187578169982,50.645635675735164,-123.11420555843506,-54.59243378142733,-68.52177177700773,28416.08242190714,27621.905127747785,29270.04464958822,1871.792114,1978.8,29151.958984
